1102
9 36
18 33 177
1 23 22
14 21 973
20 27 173
32 34 758
6 15 588
8 30 283
10 12 338
20 32 669
32 35 382
0 9 973
13 21 726
19 30 411
15 21 473
11 27 459
19 26 676
16 35 447
2 20 874
18 26 955
9 19 193
6 19 825
7 13 662
7 20 172
7 19 89
17 35 243
6 28 794
17 34 465
15 25 793
8 34 712
4 32 453
1 14 88
14 28 157
7 33 825
2 31 657
15 17 132
3 32 195
10 10 980
5 15 415
7 15 560
7 35 343
27 32 325
29 31 369
15 26 6
3 12 368
6 13 130
1 5 943
27 30 300
5 35 103
26 35 833
26 31 606
4 27 311
1 19 273
22 27 361
23 31 793
23 34 542
3 4 73
12 24 623
9 10 6
1 21 307
35 35 401
28 31 897
2 16 5
6 21 794
2 19 23
13 29 569
9 24 294
7 17 780
1 24 520
1 10 605
11 35 411
4 15 800
15 35 363
2 22 277
26 34 754
17 32 445
10 31 722
3 34 849
12 17 592
14 22 184
18 31 324
3 22 593
19 33 334
21 31 887
6 26 216
7 22 870
8 21 988
9 35 462
13 33 794
25 26 69
21 27 24
24 32 54
0 6 909
9 12 823
8 22 600
12 28 465
3 17 462
29 33 891
13 19 782
9 25 704
4 23 971
0 29 975
8 19 593
3 13 659
5 32 877
5 7 638
4 10 944
2 15 997
6 27 296
7 32 704
11 17 176
2 14 169
2 21 578
5 24 136
8 14 540
0 20 59
10 11 764
7 12 820
3 9 173
5 14 798
3 33 262
0 8 301
8 8 477
5 23 761
1 2 819
5 16 371
5 21 985
29 32 335
30 31 951
2 33 272
9 13 13
23 24 704
7 11 715
2 3 187
12 29 58
17 19 289
15 31 771
5 31 875
3 14 590
13 18 724
2 13 452
8 23 754
0 28 633
34 34 349
16 25 262
10 32 129
10 33 653
5 27 753
7 26 59
6 11 959
4 9 276
19 23 786
13 34 539
31 32 645
1 18 1000
4 28 240
10 30 462
2 26 590
7 8 785
3 3 733
3 24 261
7 10 24
18 35 396
12 15 984
9 33 420
4 29 274
13 31 540
6 35 92
5 25 424
20 25 262
11 18 456
14 19 577
22 23 198
17 29 67
10 14 159
33 34 732
8 17 363
14 15 683
2 10 588
17 28 916
10 26 960
4 35 405
10 16 601
9 29 634
15 32 936
4 13 798
10 21 396
13 30 12
22 33 243
2 4 926
30 33 580
8 26 171
0 16 117
11 29 404
3 25 223
24 25 62
2 29 860
16 29 386
0 32 313
19 20 835
23 27 913
19 31 344
8 29 357
17 18 604
22 34 137
6 8 351
1 27 891
16 32 362
22 32 78
14 33 414
25 35 787
7 28 834
15 24 292
15 23 458
28 33 589
0 2 204
0 22 276
10 20 513
0 24 254
9 15 935
12 34 998
2 27 809
15 29 158
0 10 598
21 35 638
6 23 887
19 29 837
7 30 775
24 35 291
12 19 83
10 25 876
3 8 380
4 34 537
21 22 136
10 19 361
0 35 531
16 17 355
24 31 301
2 34 213
0 25 99
4 14 260
1 29 979
8 25 57
3 27 927
3 5 984
18 28 225
9 18 999
17 17 363
1 28 201
10 24 677
3 6 567
14 25 974
20 30 899
9 23 490
25 30 523
23 25 313
13 16 925
18 20 581
27 33 395
2 30 679
8 35 571
3 16 590
27 28 211
16 27 457
11 14 801
14 23 27
29 35 44
20 26 992
3 11 625
16 20 757
5 12 421
21 23 280
18 27 64
9 20 29
10 22 422
8 10 188
4 33 313
16 28 914
11 23 80
13 28 990
26 27 206
3 26 951
13 13 368
11 24 543
8 28 775
15 28 139
26 32 720
20 35 243
4 11 982
11 11 592
6 33 681
16 30 748
25 29 908
10 35 220
21 34 382
8 31 219
13 26 578
21 30 188
5 13 463
0 3 937
12 21 381
14 32 135
18 24 550
10 18 586
9 27 703
22 28 638
7 31 309
4 16 79
27 31 45
6 12 555
23 33 860
4 12 717
21 32 646
3 21 733
26 28 986
33 35 48
12 13 801
5 6 522
19 32 614
2 12 232
28 35 989
8 18 50
25 25 254
1 30 864
6 18 779
3 20 780
5 26 896
1 31 426
4 8 752
14 26 353
11 31 883
26 33 159
22 22 286
34 35 32
5 30 140
17 27 567
6 10 485
24 26 776
12 18 96
17 31 92
12 31 409
19 21 215
11 32 719
21 28 197
6 7 502
5 22 911
19 27 300
14 18 67
15 15 749
24 24 836
4 21 65
19 24 719
30 34 721
10 17 991
12 32 485
0 23 42
11 19 305
11 26 197
16 33 248
0 21 197
15 22 293
5 28 837
14 17 528
12 14 529
29 29 704
12 20 220
0 5 821
28 30 21
4 22 784
18 29 709
28 34 797
6 30 160
7 18 359
5 10 828
13 15 100
4 31 411
9 30 835
22 29 336
13 23 501
0 26 342
18 23 931
5 5 324
4 19 850
3 35 643
23 28 59
24 29 252
24 34 454
0 4 660
1 22 471
0 15 121
0 0 215
2 2 314
5 33 777
8 33 115
16 22 216
7 16 833
15 20 720
18 19 248
19 19 204
8 9 906
4 25 594
8 16 821
27 29 921
13 32 858
6 34 319
15 19 313
49 227
21 25 346
41 47 829
21 48 402
0 48 350
4 46 191
26 30 795
24 37 420
0 39 515
15 25 916
16 30 947
3 42 805
3 40 577
0 36 983
21 44 769
1 33 653
2 2 273
11 19 795
5 13 191
8 39 246
23 24 457
16 47 920
32 34 550
1 30 742
14 32 929
22 42 586
29 29 674
26 34 236
17 28 743
9 35 436
10 44 633
4 25 98
22 30 437
5 10 711
4 30 440
30 37 870
13 15 744
11 24 498
5 23 481
47 48 357
3 24 248
1 10 635
33 48 36
30 42 875
16 24 792
37 47 641
1 17 101
21 34 34
42 46 982
15 17 867
19 47 51
8 22 20
30 33 525
12 25 439
23 28 460
22 44 765
18 26 441
9 44 331
1 48 974
29 41 957
13 16 570
38 39 541
23 31 39
5 38 910
14 20 669
3 7 144
7 47 512
22 46 217
33 37 383
21 29 745
5 6 802
3 39 252
22 29 612
34 43 773
2 30 843
25 27 702
9 23 30
20 42 434
30 48 816
28 44 791
36 37 471
5 40 907
29 46 800
11 39 722
26 35 130
18 20 80
39 39 326
5 32 876
35 42 265
20 21 226
14 17 729
2 25 872
15 46 521
16 17 529
5 26 352
31 46 523
7 12 956
27 29 156
6 16 257
15 28 992
25 45 46
1 41 669
0 18 754
1 13 13
46 47 896
2 31 477
4 14 517
46 48 733
3 48 357
0 44 724
21 26 283
20 44 882
21 37 379
0 3 48
7 40 618
26 46 373
8 27 814
30 46 387
28 32 640
28 38 936
21 38 988
18 25 158
45 47 112
10 26 540
2 20 854
24 45 528
18 32 213
5 28 429
25 36 798
16 20 578
6 44 219
11 28 431
6 21 46
33 40 950
4 34 567
12 42 220
20 25 649
5 33 58
10 47 323
40 43 932
17 22 564
2 45 16
17 26 868
8 20 718
38 47 272
42 43 784
23 44 596
11 23 873
18 41 30
15 30 326
2 4 58
20 39 502
2 37 977
16 46 171
18 30 859
39 45 475
30 36 913
19 40 549
10 36 637
29 47 148
0 9 913
12 31 101
3 30 145
21 31 501
16 33 146
29 35 474
20 23 426
36 41 614
33 39 237
4 13 701
2 32 237
47 47 221
36 48 368
36 46 280
17 19 740
4 42 264
24 38 711
18 43 512
21 30 689
5 45 733
5 39 542
8 18 742
40 42 885
11 37 370
18 42 490
3 47 569
0 28 949
20 47 227
10 21 262
0 26 672
8 19 637
5 37 5
28 39 652
26 43 906
7 16 880
43 44 230
31 45 548
0 24 93
3 23 677
6 35 906
4 27 235
0 13 596
17 23 966
10 28 851
23 25 679
23 34 580
17 20 161
23 26 14
26 29 452
31 32 856
1 24 909
3 17 456
13 42 408
0 32 240
34 48 361
9 40 954
27 44 970
10 45 130
24 28 722
25 35 163
43 47 854
0 21 67
5 47 678
26 32 178
27 41 999
16 43 163
14 22 469
1 20 715
20 190
17 17 227
8 8 180
10 12 111
11 15 657
11 11 497
10 16 545
17 18 633
4 14 191
5 11 942
6 12 223
2 17 369
0 5 51
1 3 473
0 8 174
5 15 119
0 3 502
5 13 850
10 17 948
2 4 662
0 1 201
2 8 46
8 11 120
4 19 432
7 8 617
4 4 823
9 18 608
0 15 433
10 15 239
2 5 9
13 13 789
8 14 96
1 10 824
14 15 675
1 13 256
3 12 79
5 14 845
5 5 904
2 9 153
10 13 626
0 7 412
9 16 313
5 18 990
14 18 380
14 16 2
15 16 345
1 16 219
6 19 785
6 11 736
2 18 868
4 5 147
0 4 151
7 15 773
16 17 659
0 13 93
5 12 399
14 17 83
4 18 874
2 3 807
7 9 4
4 16 993
14 19 303
2 14 787
6 13 956
12 17 249
12 19 217
13 14 121
13 15 90
0 2 124
1 17 170
1 15 383
8 16 71
0 19 982
4 13 240
3 8 549
2 13 301
9 12 591
8 12 455
5 6 393
11 14 603
12 15 584
3 10 740
18 18 537
8 15 949
3 6 928
9 11 228
6 16 390
1 7 126
13 16 946
11 18 511
6 17 960
11 16 386
9 19 765
1 2 632
4 11 601
6 10 502
3 7 405
8 10 240
2 11 421
7 13 305
8 9 658
5 16 9
13 17 535
6 14 121
0 6 554
0 0 326
3 9 794
0 12 768
1 4 255
1 8 771
2 12 336
8 13 391
7 17 216
3 14 385
4 15 170
1 18 687
2 2 925
4 8 929
2 7 884
2 19 291
12 13 33
15 15 303
0 11 30
6 18 88
9 15 172
12 16 491
10 10 482
9 10 599
11 17 863
7 18 37
6 15 23
5 9 563
11 12 122
13 18 406
7 7 541
5 10 795
6 9 15
3 19 750
11 19 870
4 12 680
9 17 400
3 4 547
11 13 755
1 12 282
17 19 479
1 19 1
0 10 746
5 8 449
2 16 407
3 18 576
7 12 606
14 14 223
5 7 522
7 19 16
1 9 865
0 9 783
10 19 569
10 11 145
12 18 178
4 10 292
3 11 448
0 18 158
15 18 911
0 14 412
4 9 515
16 19 967
15 19 413
1 14 92
3 17 217
3 13 677
3 5 858
1 5 345
9 14 492
2 6 453
7 14 618
4 17 326
2 10 92
5 17 610
1 11 144
8 18 671
4 7 712
15 17 130
3 3 882
8 19 409
16 18 31
3 16 530
18 19 896
9 9 667
7 11 418
10 18 56
1 1 215
36 491
4 29 38
1 23 438
7 21 240
4 5 365
1 14 109
5 24 954
4 4 703
15 26 491
15 32 283
3 10 14
2 7 351
25 29 916
24 24 192
16 34 548
8 17 581
1 31 694
3 8 38
0 10 96
10 32 391
1 12 697
20 20 831
15 29 631
12 19 314
4 13 904
12 17 500
9 26 216
20 29 784
17 27 652
21 26 249
10 29 131
8 16 373
14 33 447
10 22 306
23 34 390
12 22 707
0 32 546
22 22 88
7 16 773
24 28 1
13 22 701
0 12 297
7 10 406
0 23 751
4 27 759
9 28 255
5 12 829
14 23 65
0 1 741
12 32 169
1 24 418
15 35 568
2 22 115
14 34 843
0 8 760
5 28 268
6 22 400
20 32 80
10 30 996
6 35 862
1 29 182
22 34 346
14 16 447
17 34 636
20 23 132
34 34 22
5 18 383
9 20 863
4 31 596
18 32 89
18 30 253
28 34 518
5 25 623
26 28 808
0 26 428
2 28 75
17 21 841
11 32 970
21 25 182
3 4 178
4 8 113
2 31 213
18 21 140
3 6 49
4 33 133
12 12 793
10 17 196
18 35 740
31 31 907
5 19 140
6 23 272
33 35 294
20 35 986
3 32 750
8 33 572
12 18 184
12 26 830
20 30 883
19 27 472
9 10 55
6 21 419
10 16 44
7 35 157
7 20 784
23 30 385
0 25 101
0 22 840
1 7 119
9 35 9
0 6 697
0 34 500
25 31 615
6 16 276
3 21 650
2 16 780
14 29 406
5 10 903
29 32 164
32 33 935
1 2 825
7 17 573
5 34 327
24 34 671
6 13 590
2 32 666
28 33 962
8 25 517
10 31 549
16 32 425
23 29 595
20 28 254
19 26 755
22 31 153
14 24 270
16 30 217
9 25 759
8 35 723
10 11 553
0 27 530
6 28 775
5 30 779
13 26 415
11 26 15
21 30 144
19 19 513
7 34 996
1 34 442
14 26 625
1 17 19
6 17 34
11 18 692
9 13 376
4 16 228
3 25 158
3 27 422
10 25 656
8 13 371
5 16 551
11 29 738
9 15 528
15 23 136
12 30 368
4 19 624
0 5 875
21 32 590
8 11 581
15 27 403
20 27 46
11 31 588
18 25 92
13 35 838
15 22 264
11 17 521
2 21 296
8 23 212
4 23 508
7 32 698
4 25 980
8 18 922
11 28 20
22 26 466
10 23 495
10 35 612
17 19 202
8 21 446
14 27 911
5 29 744
26 29 546
30 35 340
6 32 874
2 4 369
12 23 602
2 15 959
16 19 91
26 32 787
10 33 95
4 17 766
2 9 175
5 14 481
3 7 927
0 21 373
0 33 913
5 35 362
13 31 732
5 26 651
3 35 957
15 20 689
4 6 437
14 28 491
0 11 878
13 23 341
28 28 584
18 28 913
20 33 834
7 15 838
1 8 670
16 24 948
6 9 678
2 8 392
15 33 714
4 15 717
22 33 61
30 31 932
5 32 403
18 23 727
17 23 402
19 32 956
11 13 876
12 34 446
6 31 964
13 14 468
7 28 846
31 35 919
2 13 428
18 27 988
13 33 352
23 25 163
4 24 461
3 18 612
27 27 219
7 33 199
10 18 757
14 15 308
19 21 726
5 22 693
12 31 36
9 9 27
17 18 279
4 11 108
16 22 959
0 18 198
3 16 150
17 22 425
19 23 157
7 27 177
6 25 373
6 11 346
8 31 881
29 35 113
22 23 406
11 11 1000
2 35 316
27 34 26
6 33 26
21 28 3
19 28 579
2 10 293
0 14 264
22 25 690
14 20 104
20 21 795
12 24 944
3 29 957
11 14 145
26 35 135
22 32 577
15 18 695
0 31 215
24 35 542
0 29 556
3 15 224
15 19 97
7 8 565
3 24 937
20 25 780
0 16 823
15 24 868
6 15 67
2 23 295
17 20 949
14 35 465
6 10 618
25 30 474
23 23 934
22 35 423
10 21 559
8 26 326
20 26 866
2 6 15
5 33 496
18 24 545
17 32 720
22 28 788
17 24 941
29 30 701
24 32 214
25 35 118
14 22 27
14 21 14
21 23 606
7 29 800
6 20 434
11 16 171
10 26 14
19 33 804
2 34 682
3 34 179
8 30 113
9 11 891
6 29 400
12 15 997
11 22 459
33 34 796
13 30 57
14 19 148
2 33 949
31 32 882
6 19 423
13 15 385
19 30 940
8 10 297
8 34 889
1 19 374
16 26 145
28 35 109
10 10 559
11 24 860
5 13 571
16 21 206
30 30 168
10 20 993
27 32 652
3 28 850
18 19 277
15 25 863
15 28 775
11 34 189
2 26 338
5 7 367
21 24 882
3 20 729
1 22 931
12 28 514
16 29 947
32 35 481
7 18 424
17 33 581
1 32 699
24 27 854
1 11 17
23 27 895
4 20 578
13 25 157
13 32 700
26 31 100
16 31 349
26 34 726
16 18 768
24 30 132
2 11 309
16 33 179
28 30 437
32 34 512
19 25 541
12 25 813
9 22 432
9 16 51
27 35 141
6 8 276
4 7 81
4 34 126
16 16 555
12 16 60
8 14 89
29 33 739
35 35 155
11 25 833
1 5 27
23 33 77
25 26 60
6 34 476
21 35 948
18 29 204
5 8 85
5 21 984
4 18 205
9 29 946
10 34 959
5 11 136
6 6 548
25 28 148
9 14 790
19 35 644
2 12 676
0 7 736
8 28 312
21 29 930
27 28 441
13 28 403
12 27 963
23 26 691
9 19 495
3 12 630
3 31 993
24 25 204
9 24 991
4 35 241
4 10 682
7 19 948
21 27 307
9 17 148
12 21 598
7 14 229
10 28 561
13 17 563
24 31 368
1 25 745
8 15 593
17 17 19
23 28 843
25 32 124
6 18 924
25 33 964
19 20 951
1 21 18
5 15 946
0 4 226
1 3 593
20 24 933
11 23 436
22 30 379
20 34 452
0 3 17
9 23 849
0 13 980
1 20 608
29 34 875
3 30 170
1 6 840
4 14 749
14 18 728
17 26 21
24 26 293
27 33 759
9 21 117
15 21 424
17 30 701
4 28 321
9 12 622
0 9 456
14 32 563
8 32 55
29 29 946
11 20 275
18 22 47
2 3 993
12 35 773
24 33 78
13 20 329
10 24 642
27 31 86
1 15 643
18 26 643
13 19 855
24 29 836
30 32 216
4 32 726
23 35 187
22 24 197
2 24 160
0 24 188
9 30 368
20 22 517
9 33 25
5 23 337
5 27 994
0 28 83
1 9 208
15 34 303
2 20 693
6 24 76
21 34 889
37 464
6 34 301
12 25 841
16 24 873
15 22 793
29 29 148
6 35 297
4 5 185
16 25 612
0 33 667
2 19 632
2 10 740
3 4 853
7 11 71
22 26 236
0 34 98
18 24 839
16 17 765
1 26 96
1 1 455
15 19 557
0 20 796
14 20 2
9 14 694
3 12 733
22 35 572
15 16 998
8 33 735
2 5 500
14 25 117
1 24 653
11 20 384
6 15 611
5 16 522
14 30 842
15 21 298
20 20 578
5 14 307
16 35 425
18 28 247
5 36 713
4 9 224
27 35 834
2 32 264
14 15 116
10 13 420
18 27 945
3 34 611
1 35 7
31 31 964
3 33 109
13 27 950
1 14 58
19 26 321
24 26 608
5 22 342
25 28 89
15 35 734
3 13 523
26 29 255
24 29 80
20 22 110
7 31 180
1 4 930
4 36 852
20 25 738
14 31 858
2 20 350
3 8 295
27 31 748
0 31 940
27 32 574
12 31 653
15 18 950
5 33 7
2 18 517
0 13 581
1 6 461
19 31 698
11 30 651
2 30 986
19 34 213
7 32 779
11 24 757
17 35 935
9 35 326
16 27 296
9 19 902
2 24 909
25 33 828
10 18 759
15 29 704
10 24 674
18 18 452
20 23 609
17 20 623
8 27 193
13 36 789
9 36 100
21 22 395
4 12 753
5 9 260
20 30 323
12 28 349
13 21 716
1 2 850
3 7 223
12 18 166
33 33 773
0 0 970
18 31 422
22 24 328
9 33 779
26 30 937
22 27 13
17 36 264
23 27 755
8 15 166
3 35 388
0 35 661
4 7 41
13 23 929
15 15 119
3 9 863
9 20 62
18 35 273
18 34 776
0 24 449
35 36 67
25 31 433
18 33 419
12 24 197
10 14 571
17 28 603
7 29 227
12 20 412
11 23 476
8 11 233
0 6 786
24 24 838
8 29 631
15 34 682
13 22 413
17 31 312
24 32 218
33 36 910
9 30 144
4 22 162
11 19 819
8 19 375
1 9 730
0 19 15
19 29 830
29 34 151
1 28 46
5 24 167
16 19 449
7 24 434
23 34 330
3 36 692
13 15 193
3 6 535
4 26 59
17 26 401
0 4 811
15 36 274
3 20 264
5 13 97
13 29 239
19 35 61
17 19 587
28 33 312
8 21 426
13 16 248
13 32 842
14 23 654
24 34 539
5 20 721
2 3 236
8 25 178
1 33 599
9 25 938
10 22 442
26 33 307
10 31 984
28 29 965
12 16 945
4 4 957
15 27 373
0 2 477
19 33 142
11 18 951
22 28 670
6 13 981
1 10 847
1 13 302
10 17 960
16 18 658
1 31 976
17 27 433
5 25 683
11 16 881
11 22 377
16 20 702
3 23 392
2 36 314
6 29 660
8 8 269
28 31 638
4 16 233
15 33 758
30 35 280
1 22 125
12 15 821
28 34 605
31 34 411
0 25 354
22 32 619
25 36 480
17 17 478
21 27 497
2 6 108
2 29 110
36 36 836
5 21 328
3 15 934
35 35 954
19 27 505
3 25 854
0 28 529
5 6 283
2 13 97
10 15 583
4 31 718
9 32 34
5 26 637
15 26 42
7 21 390
24 30 824
5 17 250
13 31 293
4 35 588
6 17 100
7 15 675
10 30 122
9 27 410
21 36 495
18 19 743
4 11 573
8 12 842
0 21 359
16 29 489
12 22 927
18 32 550
1 25 455
2 23 253
20 33 686
14 33 697
13 17 285
1 34 89
11 21 927
0 32 865
15 28 356
9 10 849
11 32 419
6 19 887
1 15 520
21 34 176
10 23 956
0 26 548
0 29 228
7 35 510
5 19 992
7 22 401
10 32 929
33 34 737
10 12 338
3 32 627
22 23 560
1 30 974
16 33 517
5 12 106
15 23 938
21 29 186
33 35 709
3 17 655
1 20 236
1 3 904
24 33 74
15 25 207
13 35 792
4 23 561
14 16 896
0 30 175
16 36 366
14 24 784
13 18 63
28 30 621
0 16 873
0 36 596
7 19 242
10 19 573
0 11 118
6 31 57
12 21 132
21 33 249
34 36 558
1 11 405
8 36 347
10 35 908
2 4 782
34 35 297
10 36 284
3 28 195
2 31 427
24 31 442
6 9 744
7 25 498
17 32 842
7 16 756
6 14 520
1 16 249
1 17 164
6 32 883
25 26 935
14 14 926
32 35 185
4 28 911
8 22 492
16 21 977
6 20 598
8 16 938
0 8 783
18 36 907
7 20 692
9 16 598
19 24 18
25 34 641
32 33 850
4 17 395
9 13 664
14 22 203
29 36 543
3 22 669
8 28 273
14 19 303
8 13 62
1 7 915
20 26 27
1 29 820
1 32 835
13 14 282
19 20 614
26 35 736
21 25 796
24 35 950
29 35 451
3 14 307
2 28 968
7 30 730
30 33 971
2 27 462
0 10 624
4 18 580
13 28 197
5 7 73
15 20 168
30 30 234
17 25 979
11 15 948
4 25 99
21 30 232
31 35 401
26 32 245
13 33 865
23 28 960
11 17 358
7 34 571
32 34 148
9 17 335
5 31 901
30 32 726
17 18 464
25 32 200
23 24 280
25 27 215
5 23 396
23 35 631
8 30 689
3 10 867
0 7 553
18 22 92
12 29 598
31 33 594
26 27 812
6 24 441
10 34 687
24 27 131
5 28 477
24 25 592
16 22 181
31 32 486
0 27 605
0 9 75
22 34 342
8 23 197
3 19 119
6 26 507
10 28 303
6 28 166
7 28 29
2 22 530
7 18 124
13 30 217
0 18 342
13 34 356
13 25 967
3 18 450
1 8 308
8 24 215
20 34 818
28 32 895
12 30 403
27 30 708
2 12 854
23 32 171
4 32 831
11 14 300
6 10 711
20 31 906
2 11 677
25 30 279
6 36 454
31 36 917
24 28 604
2 15 763
9 23 597
12 19 413
12 34 762
3 16 56
1 12 345
21 35 552
12 17 277
17 34 832
6 12 72
26 34 392
13 24 351
12 36 94
6 22 749
20 27 269
6 25 844
17 30 829
12 12 392
16 28 791
27 29 713
12 13 472
15 31 424
6 6 935
28 36 578
29 32 688
18 29 855
1 27 748
23 23 452
10 25 713
18 25 554
35 515
30 31 166
13 29 915
4 33 949
20 29 183
31 33 439
20 23 28
16 28 785
15 30 218
15 26 158
0 30 479
20 22 634
9 19 930
21 26 931
17 20 730
29 34 289
18 31 478
10 25 240
0 15 254
5 5 278
23 31 864
15 21 9
3 31 283
23 28 131
24 29 657
14 17 981
10 23 944
17 18 449
8 11 133
28 32 964
14 30 120
19 21 296
15 33 761
2 23 693
4 16 74
18 22 153
29 32 742
6 16 532
8 32 305
11 23 877
16 25 301
0 13 152
1 32 175
14 18 172
12 22 331
16 21 521
27 31 90
8 33 751
12 20 702
1 34 567
14 34 118
27 34 416
3 32 231
6 10 883
5 8 961
2 34 552
6 33 320
1 19 561
4 28 655
3 22 152
19 28 219
4 9 138
5 33 839
18 30 862
4 12 684
11 18 19
6 31 499
25 30 11
18 34 733
13 28 968
4 22 356
3 15 659
13 33 574
3 3 520
31 32 303
5 30 564
4 19 47
0 22 534
21 31 293
3 23 777
3 12 175
17 19 480
15 17 581
8 17 755
14 21 736
17 21 358
5 28 593
3 25 118
8 10 939
12 33 97
2 22 12
5 23 466
2 21 64
7 31 296
19 24 746
5 19 684
2 26 571
17 33 945
7 32 654
12 19 167
14 29 773
9 33 183
10 29 244
14 25 234
16 34 289
25 28 775
19 25 341
1 5 62
0 6 591
6 22 112
8 28 781
27 29 607
26 31 959
1 26 205
9 23 602
5 17 56
18 20 247
7 12 90
24 32 538
10 33 24
10 14 4
17 24 181
9 9 390
19 19 452
18 23 951
7 7 19
0 10 358
8 25 785
5 16 528
2 4 983
0 2 712
10 34 855
12 29 276
12 17 152
27 32 619
28 28 694
9 20 677
5 6 670
1 11 468
0 3 749
0 18 36
23 30 501
7 21 744
19 23 765
9 22 978
16 16 104
15 16 137
26 34 351
17 27 255
0 26 280
0 25 733
1 1 199
17 23 198
19 32 179
5 32 693
11 33 436
18 28 46
18 21 177
1 18 925
12 34 764
1 16 39
12 15 943
19 31 177
22 34 290
18 18 851
14 22 8
15 29 541
24 24 344
8 18 426
12 32 108
1 14 802
24 30 902
0 19 830
9 10 988
20 25 18
14 20 9
18 29 969
3 4 583
2 20 300
25 32 928
28 34 793
4 32 436
4 20 493
13 20 776
9 25 654
3 14 92
27 27 777
21 27 653
7 16 71
16 20 64
6 28 742
7 15 497
2 7 79
20 32 208
9 17 655
21 32 231
16 22 774
2 2 133
6 27 797
14 31 887
19 30 142
7 13 608
10 18 324
7 14 227
3 16 252
14 27 834
6 18 418
8 9 56
23 23 113
15 27 873
11 16 453
17 29 566
8 16 121
6 7 195
12 28 957
33 33 719
13 34 764
5 31 71
25 34 938
32 34 480
17 22 292
1 28 535
2 13 995
34 34 205
28 31 908
4 34 226
26 28 884
11 29 938
6 17 841
8 21 272
1 27 917
6 11 599
26 32 668
10 27 118
6 26 318
7 28 146
13 22 263
2 11 22
25 33 621
1 2 68
16 17 358
22 27 240
23 25 435
1 13 596
9 11 12
5 34 776
29 31 561
30 33 312
9 15 746
8 26 185
20 33 731
7 33 376
2 15 10
2 16 953
22 23 326
0 32 862
15 19 664
7 27 276
10 17 981
12 21 77
21 33 795
2 31 624
11 30 577
6 19 935
6 32 717
0 21 90
5 13 448
23 33 791
18 24 566
20 27 143
16 26 115
32 33 926
13 26 808
9 18 580
6 12 777
9 13 131
29 29 860
6 34 925
6 24 394
10 21 463
16 23 329
14 15 260
9 24 368
7 20 289
3 17 144
13 17 176
14 26 138
7 22 740
0 28 654
7 24 84
15 32 327
8 12 352
27 33 673
19 27 327
14 19 839
18 25 527
5 20 692
17 34 1000
21 23 187
8 24 344
12 25 423
1 17 644
29 33 323
0 27 857
10 22 405
2 3 110
20 34 858
30 34 270
15 28 442
3 33 947
10 12 736
19 29 503
21 22 962
4 25 837
3 5 142
16 27 182
12 23 402
1 7 475
10 20 911
24 33 53
28 30 623
23 32 398
12 24 975
9 14 714
20 24 614
13 15 752
11 28 837
11 12 479
15 20 460
1 3 650
1 31 199
1 8 868
16 32 359
2 19 677
11 31 25
28 29 583
21 24 242
5 11 830
9 16 999
7 17 336
2 33 907
8 27 17
9 27 397
19 22 244
15 22 163
25 31 808
2 30 75
7 9 313
7 23 368
2 18 701
8 23 69
2 28 390
9 29 968
6 29 879
6 8 466
29 30 634
21 30 357
25 27 466
16 19 498
5 10 608
6 14 602
13 32 372
9 30 793
3 13 461
8 14 25
10 31 552
6 15 149
11 27 404
3 21 864
0 8 785
11 19 199
12 14 53
15 31 69
13 23 307
0 11 580
3 6 577
3 18 32
1 33 913
1 22 984
15 23 336
3 20 887
0 31 454
13 14 531
20 28 854
13 16 842
0 20 428
4 23 56
5 27 947
10 15 702
4 4 393
7 18 871
6 21 518
0 14 621
10 16 430
2 10 803
24 25 964
7 10 355
4 30 427
0 34 977
22 32 983
7 25 270
3 7 210
3 28 594
11 22 153
22 31 112
22 33 280
17 30 218
4 10 588
24 26 578
5 26 793
25 29 485
17 32 773
4 6 877
9 12 427
2 25 831
5 22 671
10 28 523
0 17 129
0 16 387
0 5 467
0 33 529
3 24 184
13 24 246
1 6 287
1 4 139
1 23 907
4 21 540
22 28 813
17 31 583
0 29 269
20 30 1
12 30 217
16 29 171
9 28 695
4 15 977
25 26 760
18 33 258
5 12 603
4 31 66
3 29 677
19 33 320
13 31 531
24 27 615
2 12 275
2 5 286
21 34 961
3 30 186
17 17 513
23 27 521
18 32 618
5 29 719
16 33 354
4 11 23
26 29 478
14 23 548
7 29 348
9 32 89
12 31 78
2 24 924
3 26 899
15 15 599
8 22 199
12 27 388
19 34 492
4 24 621
5 7 109
11 14 189
11 25 314
0 4 121
20 31 355
31 34 649
14 24 888
13 30 931
9 26 440
0 9 669
6 9 120
0 12 549
8 34 402
2 27 733
24 34 549
3 19 354
1 25 44
11 24 823
14 16 458
13 19 852
2 17 315
13 13 866
8 19 940
0 7 519
4 27 706
10 24 69
13 25 157
11 34 495
9 31 609
11 21 803
20 21 931
8 20 518
22 24 403
4 29 35
3 27 986
4 14 375
24 28 89
17 26 502
7 30 740
21 29 759
18 27 910
15 34 622
0 1 499
33 34 976
15 18 694
0 23 616
5 21 638
14 28 302
27 28 824
27 30 955
3 8 925
39 332
31 36 91
13 30 20
35 38 599
21 30 334
8 14 607
2 36 529
9 18 360
3 6 833
9 14 487
8 29 993
23 33 299
4 29 897
9 10 687
4 7 398
6 22 148
14 27 543
17 28 566
2 22 744
15 19 378
11 29 968
1 20 228
3 11 473
9 16 164
0 25 863
20 35 624
3 5 605
11 23 41
18 23 496
27 30 129
9 20 718
17 21 951
2 34 217
21 36 526
12 25 32
11 27 389
